V_input,V_out
1.1122244488977955,0.34700000000000003
1.1222444889779559,0.354
1.1322645290581161,0.362
1.1422845691382766,0.37
1.1523046092184368,0.377
1.1623246492985972,0.384
1.1723446893787575,0.392
1.1823647294589177,0.399
1.1923847695390781,0.406
1.2024048096192383,0.41300000000000003
1.2124248496993988,0.42
1.222444889779559,0.428
1.2324649298597194,0.435
1.2424849699398797,0.443
1.2525050100200401,0.45
1.2625250501002003,0.458
1.2725450901803608,0.465
1.282565130260521,0.47300000000000003
1.2925851703406812,0.48
1.3026052104208417,0.487
1.3126252505010019,0.494
1.3226452905811623,0.502
1.3326653306613225,0.509
1.342685370741483,0.516
1.3527054108216432,0.523
1.3627254509018036,0.531
1.3727454909819639,0.539
1.3827655310621243,0.547
1.3927855711422845,0.554
1.4028056112224447,0.562
1.4128256513026052,0.5690000000000001
1.4228456913827654,0.5760000000000001
1.4328657314629258,0.584
1.4428857715430861,0.591
1.4529058116232465,0.599
1.4629258517034067,0.606
1.4729458917835672,0.614
1.4829659318637274,0.621
1.4929859719438878,0.629
1.503006012024048,0.637
1.5130260521042083,0.644
1.5230460921843687,0.652
1.5330661322645289,0.66
1.5430861723446894,0.667
1.5531062124248496,0.675
1.56312625250501,0.683
1.5731462925851702,0.6900000000000001
1.5831663326653307,0.6980000000000001
1.5931863727454909,0.705
1.6032064128256511,0.713
1.6132264529058116,0.721
1.6232464929859718,0.728
1.6332665330661322,0.736
1.6432865731462925,0.744
1.6533066132264529,0.752
1.6633266533066131,0.759
1.6733466933867736,0.767
1.6833667334669338,0.774
1.6933867735470942,0.782
1.7034068136272544,0.79
1.7134268537074147,0.797
1.7234468937875751,0.805
1.7334669338677353,0.812
1.7434869739478958,0.8200000000000001
1.753507014028056,0.8280000000000001
1.7635270541082164,0.836
1.7735470941883766,0.844
1.7835671342685371,0.851
1.7935871743486973,0.859
1.8036072144288577,0.867
1.813627254509018,0.874
1.8236472945891782,0.882
1.8336673346693386,0.889
1.8436873747494988,0.897
1.8537074148296593,0.904
1.8637274549098195,0.912
1.8737474949899799,0.92
1.8837675350701402,0.928
1.8937875751503006,0.936
1.9038076152304608,0.9440000000000001
1.9138276553106213,0.9520000000000001
1.9238476953907815,0.9590000000000001
1.9338677354709417,0.967
1.9438877755511021,0.974
1.9539078156312624,0.982
1.9639278557114228,0.99
1.973947895791583,0.997
1.9839679358717435,1.0050000000000001
1.9939879759519037,1.0130000000000001
2.0040080160320639,1.026
2.0140280561122244,1.034
2.0240480961923848,1.042
2.0340681362725448,1.05
2.0440881763527052,1.057
2.0541082164328657,1.065
2.0641282565130261,1.073
2.0741482965931861,1.081
2.0841683366733466,1.088
2.094188376753507,1.096
2.1042084168336674,1.104
2.1142284569138274,1.111
2.1242484969939879,1.119
2.1342685370741483,1.127
2.1442885771543083,1.135
2.1543086172344688,1.1420000000000001
2.1643286573146292,1.1500000000000001
2.1743486973947896,1.158
2.1843687374749496,1.166
2.1943887775551101,1.174
2.2044088176352705,1.182
2.214428857715431,1.19
2.224448897795591,1.198
2.2344689378757514,1.206
2.2444889779559118,1.214
2.2545090180360718,1.223
2.2645290581162323,1.231
2.2745490981963927,1.239
2.2845691382765532,1.247
2.2945891783567132,1.2550000000000001
2.3046092184368736,1.2630000000000001
2.314629258517034,1.2710000000000001
2.3246492985971945,1.2790000000000001
2.3346693386773545,1.286
2.3446893787575149,1.294
2.3547094188376754,1.302
2.3647294589178354,1.31
2.3747494989979958,1.317
2.3847695390781563,1.325
2.3947895791583167,1.333
2.4048096192384767,1.341
2.4148296593186371,1.348
2.4248496993987976,1.356
2.434869739478958,1.364
2.444889779559118,1.372
2.4549098196392785,1.3800000000000001
2.4649298597194389,1.3880000000000001
2.4749498997995989,1.3960000000000001
2.4849699398797593,1.4040000000000001
2.4949899799599198,1.413
2.5050100200400802,1.421
2.5150300601202402,1.429
2.5250501002004007,1.437
2.5350701402805611,1.445
2.5450901803607215,1.453
2.5551102204408815,1.461
2.565130260521042,1.469
2.5751503006012024,1.477
2.5851703406813624,1.485
2.5951903807615229,1.493
2.6052104208416833,1.5010000000000001
2.6152304609218437,1.508
2.6252505010020037,1.516
2.6352705410821642,1.524
2.6452905811623246,1.532
2.6553106212424851,1.539
2.6653306613226451,1.547
2.6753507014028055,1.555
2.685370741482966,1.563
2.6953907815631259,1.571
2.7054108216432864,1.579
2.7154308617234468,1.587
2.7254509018036073,1.595
2.7354709418837673,1.603
2.7454909819639277,1.611
2.7555110220440882,1.621
2.7655310621242486,1.629
2.7755511022044086,1.637
2.785571142284569,1.645
2.7955911823647295,1.653
2.8056112224448895,1.661
2.8156312625250499,1.67
2.8256513026052104,1.678
2.8356713426853708,1.685
2.8456913827655308,1.693
2.8557114228456912,1.701
2.8657314629258517,1.709
2.8757515030060121,1.717
2.8857715430861721,1.725
2.8957915831663326,1.733
2.905811623246493,1.741
2.915831663326653,1.749
2.9258517034068134,1.7570000000000001
2.9358717434869739,1.7650000000000001
2.9458917835671343,1.7730000000000001
2.9559118236472943,1.7810000000000001
2.9659318637274548,1.7890000000000001
2.9759519038076152,1.797
2.9859719438877756,1.806
2.9959919839679356,1.814
3.0060120240480961,1.822
3.0160320641282565,1.83
3.0260521042084165,1.839
3.036072144288577,1.847
3.0460921843687374,1.855
3.0561122244488979,1.864
3.0661322645290578,1.872
3.0761523046092183,1.8800000000000001
3.0861723446893787,1.8880000000000001
3.0961923847695392,1.897
3.1062124248496992,1.905
3.1162324649298596,1.913
3.1262525050100201,1.921
3.1362725450901801,1.929
3.1462925851703405,1.937
3.1563126252505009,1.945
3.1663326653306614,1.953
3.1763527054108214,1.961
3.1863727454909818,1.969
3.1963927855711423,1.978
3.2064128256513023,1.986
3.2164328657314627,1.994
3.2264529058116231,2.008
3.2364729458917836,2.016
3.2464929859719436,2.024
3.256513026052104,2.032
3.2665330661322645,2.04
3.2765531062124249,2.05
3.2865731462925849,2.058
3.2965931863727453,2.066
3.3066132264529058,2.074
3.3166332665330658,2.082
3.3266533066132262,2.09
3.3366733466933867,2.098
3.3466933867735471,2.106
3.3567134268537071,2.116
3.3667334669338675,2.124
3.376753507014028,2.132
3.3867735470941884,2.14
3.3967935871743484,2.148
3.4068136272545089,2.156
3.4168336673346693,2.164
3.4268537074148293,2.172
3.4368737474949898,2.18
3.4468937875751502,2.188
3.4569138276553106,2.196
3.4669338677354706,2.206
3.4769539078156311,2.214
3.4869739478957915,2.222
3.496993987975952,2.232
3.507014028056112,2.24
3.5170340681362724,2.248
3.5270541082164328,2.2560000000000002
3.5370741482965928,2.2640000000000002
3.5470941883767533,2.274
3.5571142284569137,2.282
3.5671342685370742,2.29
3.5771543086172342,2.3000000000000003
3.5871743486973946,2.308
3.597194388777555,2.316
3.6072144288577155,2.324
3.6172344689378755,2.332
3.6272545090180359,2.34
3.6372745490981964,2.35
3.6472945891783564,2.358
3.6573146292585168,2.366
3.6673346693386772,2.374
3.6773547094188377,2.382
3.6873747494989977,2.39
3.6973947895791581,2.4
3.7074148296593186,2.408
3.717434869739479,2.416
3.727454909819639,2.424
3.7374749498997994,2.434
3.7474949899799599,2.442
3.7575150300601199,2.452
3.7675350701402803,2.46
3.7775551102204408,2.47
3.7875751503006012,2.478
3.7975951903807612,2.488
3.8076152304609217,2.496
3.8176352705410821,2.5060000000000002
3.8276553106212425,2.5140000000000002
3.8376753507014025,2.524
3.847695390781563,2.5340000000000003
3.8577154308617234,2.5420000000000003
3.8677354709418834,2.552
3.8777555110220439,2.56
3.8877755511022043,2.57
3.8977955911823647,2.58
3.9078156312625247,2.59
3.9178356713426852,2.602
3.9278557114228456,2.612
3.9378757515030061,2.624
3.9478957915831661,2.638
3.9579158316633265,2.652
3.9679358717434869,2.668
3.9779559118236469,2.692
3.9879759519038074,2.732
3.9979959919839678,3.654
4.0080160320641278,4.8950000000000005
4.0180360721442883,4.91
4.0280561122244487,4.925
4.0380761523046091,4.9350000000000005
4.0480961923847696,4.945
4.05811623246493,4.945
4.0681362725450896,4.955
4.07815631262525,4.96
4.0881763527054105,4.96
4.0981963927855709,4.965
4.1082164328657313,4.97
4.1182364729458918,4.97
4.1282565130260522,4.9750000000000005
4.1382765531062127,4.9750000000000005
4.1482965931863722,4.9750000000000005
4.1583166332665327,4.9750000000000005
4.1683366733466931,4.98
4.1783567134268536,4.98
4.188376753507014,4.98
4.1983967935871744,4.98
4.2084168336673349,4.98
4.2184368737474944,4.98
4.2284569138276549,4.98
4.2384769539078153,4.98
4.2484969939879758,4.98
4.2585170340681362,4.98
4.2685370741482966,4.98
4.2785571142284571,4.98
4.2885771543086166,4.98
4.2985971943887771,4.98
4.3086172344689375,4.98
4.318637274549098,4.98
4.3286573146292584,4.98
4.3386773547094188,4.98
4.3486973947895793,4.98
4.3587174348697397,4.98
4.3687374749498993,4.98
4.3787575150300597,4.98
4.3887775551102202,4.98
4.3987975951903806,4.98
4.408817635270541,4.98
4.4188376753507015,4.98
4.4288577154308619,4.98
4.4388777555110215,4.98
4.4488977955911819,4.98
4.4589178356713424,4.98
4.4689378757515028,4.98
4.4789579158316633,4.98
4.4889779559118237,4.98
4.4989979959919841,4.98
4.5090180360721437,4.98
4.5190380761523041,4.98
4.5290581162324646,4.98
4.539078156312625,4.98
4.5490981963927855,4.98
4.5591182364729459,4.98
4.5691382765531063,4.98
4.5791583166332668,4.98
4.5891783567134263,4.98
4.5991983967935868,4.98
4.6092184368737472,4.98
4.6192384769539077,4.98
4.6292585170340681,4.98
4.6392785571142285,4.98
4.649298597194389,4.98
4.6593186372745485,4.98
4.669338677354709,4.98
4.6793587174348694,4.98
4.6893787575150299,4.98
4.6993987975951903,4.98
4.7094188376753507,4.98
4.7194388777555112,4.98
4.7294589178356707,4.98
4.7394789579158312,4.98
4.7494989979959916,4.98
4.7595190380761521,4.98
4.7695390781563125,4.98
4.7795591182364729,4.98
4.7895791583166334,4.98
4.7995991983967938,4.98
4.8096192384769534,4.98
4.8196392785571138,4.98
4.8296593186372743,4.98
4.8396793587174347,4.98
4.8496993987975952,4.98
4.8597194388777556,4.98
4.869739478957916,4.98
4.8797595190380756,4.98
4.889779559118236,4.98
4.8997995991983965,4.98
4.9098196392785569,4.98
4.9198396793587174,4.98
4.9298597194388778,4.98
4.9398797595190382,4.98
4.9498997995991978,4.98
4.9599198396793582,4.98
4.9699398797595187,4.98
4.9799599198396791,4.98
4.9899799599198396,4.98
5.0,4.98
